supplier_id,company_name,sector,city,company_size,founded_year,employee_count,vkn,supplier_annual_revenue_tl,annual_purchase_volume_tl,total_orders_last_year,late_orders_last_year,price_q1,price_q2,price_q3,price_q4,units_shipped_last_year,units_returned_last_year,contract_start_date,last_audit_date,payment_terms_days,iso_certified,overdue_debt_ratio,debt_to_revenue_ratio,payment_default_last_3y,has_export_documentation,requires_full_upfront_payment,site_visit_verified,period,vkn_valid,delivery_delay_rate,price_volatility,supplier_dependency_ratio,quality_return_rate,has_estimated_inputs,delivery_delay_rate_score,price_volatility_score,supplier_dependency_ratio_score,quality_return_rate_score,risk_score,risk_level,financial_risk_score,financial_risk_has_estimated_inputs,financial_risk_level
SUP012,Şama İçecek Tic.,Gıda ve İçecek,İzmir,Micro,,7.0,5005242782,7552958.5,771422.75,12,5.0,176.59,172.47,162.01,182.87,1060,213.0,2020-05-09,2026-04-26,90.0,False,0.24,0.37,False,,True,True,2025-Q2,True,0.4166666666666667,0.05051755634496274,0.00032298446570214407,0.2009433962264151,False,60.60606060606061,30.08673093735813,0.0004449954958162477,28.898395178460596,33.1,Medium,27.7,True,Medium
SUP013,Kısakürek Makine Tic.,Makine İmalat,Bursa,Micro,2021.0,2.0,6869232261,4007551.85,811086.72,9,1.0,17.9,17.29,18.16,16.97,4899,118.0,2018-06-07,2024-11-21,30.0,False,0.14,0.55,False,False,,True,2025-Q2,True,0.1111111111111111,0.031069339416332865,0.00033959124344894485,0.024086548275158194,False,16.16161616161616,14.433489735230001,0.0004934838744072333,3.023173423773126,9.7,Low,24.7,False,Low
SUP038,Zengin Gülen Plastik Tic.,Plastik ve Kauçuk,Kocaeli,Small,2008.0,18.0,2456232859,78001959.14,15108694.04,23,5.0,120.11,112.42,131.05,117.4,10346,1040.0,2023-12-25,2026-08-08,60.0,False,0.09,0.31,False,False,True,True,2025-Q2,True,0.21739130434782608,0.0654990368906615,0.006325809644538703,0.10052194084670404,False,31.620553359683797,42.144840398364344,0.17632455067080047,14.206131593650904,23.8,Low,13.4,False,Low
SUP069,Yildirim Plastik San. ve Tic. A.Ş.,Plastik ve Kauçuk,Denizli,Medium,1987.0,142.0,9416878495,107359665.35,2904746.68,128,5.0,379.24,357.06,373.11,471.13,69222,7122.0,2017-10-12,2025-05-30,30.0,True,0.12,0.08,False,True,False,True,2025-Q2,True,0.0390625,0.13038390254056145,0.0012161788778460019,0.10288636560631013,False,5.681818181818182,94.36857155648421,0.006503249633953303,14.552061172775499,27.8,Medium,9.2,False,Low
SUP041,Demir Mobilya San. Tic. Ltd. Şti.,Mobilya,Sakarya,Medium,1982.0,166.0,2390053293,433476962.86,31184906.67,83,26.0,78.87,94.9,88.37,87.58,48445,7437.0,2017-06-29,2026-07-10,45.0,True,0.15,0.27,False,True,False,True,2025-Q2,True,0.3132530120481928,0.07528668293634556,0.013056706480047652,0.1535142945608422,False,45.56407447973713,50.02260034501575,0.7512345555944698,21.959232022275927,31.9,Medium,17.3,True,Low
SUP062,Ülker Mobilya Tic.,Mobilya,Van,Micro,2002.0,3.0,9565431027,1138716.95,333168.02,25,15.0,16.72,15.32,16.55,15.62,3820,539.0,2018-10-31,2024-12-18,90.0,False,0.25,0.41,False,True,False,True,2025-Q2,True,0.6,0.04280867728163918,0.0001394930275633448,0.14109947643979057,False,87.27272727272727,23.882103345067062,7.103718845976426e-05,20.142869378433836,39.5,High,29.7,False,Medium
SUP002,Bilgin Yaman Çelik Ltd. Şti.,Metal ve Çelik,Çorum,Micro,2020.0,6.0,4103413163,3910304.11,557732.64,8,3.0,80.7,83.47,72.25,84.2,893,60.0,2021-05-15,2025-03-19,60.0,False,0.16,0.37,False,False,False,False,2025-Q2,True,0.375,0.06838502761913214,0.00023351525312812757,0.0671892497200448,False,54.54545454545454,44.46768105494678,0.00022558603873388955,9.329358177331052,31.6,Medium,21.0,False,Low
SUP073,Şama Taşımacılık Tic.,Lojistik,Kayseri,Small,2009.0,35.0,6240415740,98403426.68,18055989.79,31,8.0,382.88,393.41,370.87,386.82,4145,209.0,2017-03-24,2026-07-09,90.0,False,0.11,0.59,False,True,False,True,2025-Q2,True,0.25806451612903225,0.024698017497907707,0.007559803253205222,0.05042219541616405,False,37.5366568914956,9.305418656451632,0.2518328593623186,6.876237174035925,16.6,Low,23.3,False,Low
SUP084,Akar Ambalaj Tic.,Ambalaj,Denizli,Micro,2009.0,1.0,4317393637,8379359.71,587498.36,15,2.0,106.78,103.75,109.79,123.13,784,100.0,2020-12-03,2025-02-05,60.0,False,0.21,0.34,False,True,True,False,2025-Q2,True,0.13333333333333333,0.07705022128175781,0.0002459777649874675,0.12755102040816327,False,19.393939393939394,51.44201535829145,0.0002519193001713044,18.160648682356474,22.4,Low,24.3,False,Low
SUP045,Bilge Otomotiv Tic.,Otomotiv Yan Sanayi,Eskişehir,Small,,13.0,5945198329,77013007.23,9125569.65,14,2.0,,179.01,192.67,154.78,2134,344.0,2020-12-20,2025-11-13,90.0,False,0.19,0.36,False,False,False,,2025-Q2,True,0.14285714285714285,0.10934818700401816,0.0038207548813318664,0.16119962511715089,True,20.77922077922078,77.43760403585075,0.06431552371138041,23.08364215796584,30.1,Medium,23.2,False,Low
SUP028,Şener Sezer Elektronik San. Tic. Ltd. Şti.,Elektronik,Kocaeli,Medium,1980.0,90.0,4281206799,917653939.86,49757640.11,150,44.0,468.2,482.82,472.47,514.36,75907,4301.0,2021-04-14,,90.0,,0.18,0.33,False,,False,False,2025-Q2,True,0.29333333333333333,0.04304860158428449,0.02083286344034827,0.05666144097382323,False,42.66666666666667,24.075210661451976,1.9125437220189632,7.789076367183112,22.6,Low,21.5,False,Low
SUP033,Şensoy Soylu Elektrik San. ve Tic. A.Ş.,Elektronik,,Large,1950.0,1408.0,5997278753,2334272596.64,114716166.51,357,18.0,756.5,741.04,732.35,756.0,704560,22633.0,2022-01-17,,60.0,True,0.15,0.29,False,True,False,True,2025-Q2,True,0.05042016806722689,0.015856067168659588,0.048030136196567375,0.03212359486771886,False,7.3338426279602755,2.188818625257526,10.16585208394299,4.19904173333713,6.3,Low,17.8,False,Low
SUP080,Seven Ertaş Karton Tic.,Ambalaj,Manisa,Micro,2012.0,2.0,9251286820,7805234.59,2216585.19,6,2.0,87.64,108.61,100.85,97.84,2657,368.0,2022-09-20,2025-08-05,45.0,False,0.24,0.22,False,,False,False,2025-Q2,True,0.3333333333333333,0.08788518826869716,0.0009280547965112974,0.13850207000376363,False,48.48484848484848,60.162730079134796,0.0037807461222170258,19.76285317720779,35.0,Medium,23.3,False,Low
SUP070,Bilgin Yılmaz Demir Çelik Tic.,Metal ve Çelik,Gaziantep,Micro,2014.0,3.0,9259526940,3973260.55,388544.0,31,7.0,116.27,130.84,119.9,115.9,2690,128.0,2020-08-09,2025-12-11,60.0,False,0.32,0.4,False,True,True,False,2025-Q2,True,0.22580645161290322,0.057808298789280274,0.00016267821533883187,0.04758364312267658,False,32.84457478005865,35.95481387998991,0.00010191030888542113,6.460939881863739,21.5,Low,35.2,False,Medium
SUP031,Aslan Yapı Tic.,İnşaat Malzemeleri,Kocaeli,Small,2005.0,17.0,7808760384,87195978.5,9417951.01,33,7.0,307.04,258.19,244.08,244.5,5469,1226.0,,2025-07-18,60.0,False,0.29,0.26,False,True,False,True,2025-Q2,True,0.21212121212121213,0.11306952472936196,0.00394317107574779,0.22417260925214846,True,30.853994490358126,80.43278849019698,0.06850381653579214,32.29696891304045,35.8,Medium,28.6,False,Medium
SUP036,Durmus Tekstil San. Tic. Ltd. Şti.,Tekstil,Manisa,Medium,1990.0,177.0,3374740742,364030998.37,23514667.56,48,4.0,927.69,935.61,840.73,745.26,48865,10577.0,2020-11-20,2026-04-11,45.0,True,0.21,0.19,False,True,False,True,2025-Q2,True,0.08333333333333333,0.10331997764405468,0.00984527917802546,0.2164534943210887,False,12.12121212121212,72.58569316532126,0.4271278532956597,31.16761591990027,27.2,Low,19.9,False,Low
SUP043,Erdoğan Kısakürek Makine İmalat Tic.,Makine İmalat,Bursa,Small,,40.0,7617711595,42583507.64,6400717.16,14,3.0,210.76,194.62,188.78,196.32,7794,1266.0,2023-11-16,,45.0,True,0.08,0.42,False,True,False,True,2025-Q2,True,0.21428571428571427,0.047243312225893,0.00267989531295667,0.1624326404926867,False,31.16883116883117,27.451397675777788,0.031633739019759965,23.264039731701413,21.3,Low,15.8,False,Low
SUP023,Şener Karadeniz Kauçuk Ltd. Şti.,Plastik ve Kauçuk,Aydın,Small,2016.0,16.0,7572628493,,18817960.05,51,20.0,72.82,64.3,66.78,61.92,14717,1040.0,2021-06-03,2025-08-28,90.0,False,0.21,0.68,False,True,True,True,2025-Q2,True,0.39215686274509803,0.07048888957223474,0.00787883008681497,0.07066657606849222,True,57.04099821746881,46.16101154013978,0.27353751225980844,9.838111959962603,33.0,Medium,34.3,False,Medium
SUP049,Yılmaz Demir Çelik San. ve Tic. A.Ş.,Metal ve Çelik,Tekirdağ,Medium,1976.0,133.0,3975161368,,1803053.07,47,13.0,912.74,1015.46,1033.39,1059.73,67638,5478.0,2019-05-20,2025-08-28,90.0,False,0.25,0.11,False,True,False,,2025-Q2,True,0.2765957446808511,0.0640074960795177,0.0007549143870161473,0.08098997604896656,False,40.2321083172147,40.94434740893857,0.002496668189461834,11.348487536885301,26.0,Low,20.9,False,Low
SUP001,Korutürk Tekstil San. Tic. Ltd. Şti.,Tekstil,Manisa,Medium,1976.0,193.0,4863794023,225584135.67,8942774.64,138,29.0,310.8,,329.98,289.41,49660,5234.0,,2024-09-29,90.0,True,0.04,0.34,False,False,False,False,2025-Q2,True,0.21014492753623187,0.06545446554751798,0.003744221037032009,0.10539669754329441,True,30.566534914361,42.108966364899544,0.06176412779058802,14.91933785049422,23.5,Low,10.1,False,Low
SUP075,Soylu Bilir Otomotiv Tic.,Otomotiv Yan Sanayi,Tekirdağ,Micro,2023.0,5.0,1049915474,7517521.96,2452024.81,27,0.0,55.64,54.52,47.95,53.27,4538,508.0,2021-06-06,2026-02-11,90.0,,0.11,0.37,True,True,False,True,2025-Q2,True,0.0,0.06441262248594469,0.0010266302402233423,0.1119435874834729,False,0.0,41.27042055900806,0.00462985289988418,15.877187269207932,12.7,Low,56.9,True,High
SUP058,Yorulmaz Kimya Ltd. Şti.,Kimya,İstanbul,Small,2007.0,25.0,7218518881,67505655.9,12114824.02,16,4.0,126.9,145.47,129.67,127.3,1179,218.0,2021-12-03,2025-03-14,30.0,False,0.12,0.34,False,False,False,,2025-Q2,True,0.25,0.06681214685156049,0.0050723160072414265,0.18490245971162,False,36.36363636363637,43.201720163655864,0.11336344406841777,26.551509579845938,27.5,Medium,16.8,False,Low
SUP047,Şensoy Şama İplik San. Tic. Ltd. Şti.,Tekstil,Adana,Medium,1985.0,243.0,1147679763,438574965.13,33279128.46,48,14.0,723.35,649.81,689.3,735.17,113999,9868.0,2021-03-25,2026-04-29,60.0,True,0.18,0.78,False,True,False,True,2025-Q2,True,0.2916666666666667,0.05484520894166325,0.013933529345208081,0.0865621628259897,False,42.42424242424242,33.569918634398164,0.8555227922121534,12.163732013897292,25.3,Low,34.8,False,Medium
SUP011,Manço Plastik Tic.,Plastik ve Kauçuk,Kayseri,Micro,2002.0,4.0,6227849809,7642712.68,518859.05,15,4.0,70.06,67.32,62.91,61.96,3720,787.0,2022-06-25,2025-04-13,60.0,,0.1,0.25,False,True,False,,2025-Q2,False,0.26666666666666666,0.05796670139600187,0.00021723939699596888,0.21155913978494623,False,38.78787878787879,36.08230701826363,0.00019325640112629876,30.451542381126973,27.2,Low,12.5,False,Low
SUP039,Yaman Karton Tic.,Ambalaj,Tekirdağ,Small,1985.0,26.0,9175496515,82380928.47,11043044.51,29,10.0,348.24,354.46,390.91,411.75,12146,474.0,2022-11-07,2025-02-27,45.0,False,0.09,0.37,False,True,False,True,2025-Q2,True,0.3448275862068966,0.08022278770755721,0.004623576153007343,0.03902519347933476,False,50.15673981191223,53.995511530976835,0.0941900412075612,5.208787166471971,31.9,Medium,15.2,True,Low
SUP005,Bilir Bilgin Tekstil San. ve Tic. A.Ş.,Tekstil,Van,Medium,1986.0,179.0,2489325281,896309605.12,99377230.55,139,17.0,179.07,166.65,173.79,174.72,98805,5600.0,2017-03-14,2024-11-21,30.0,False,0.12,0.36,False,True,False,True,2025-Q2,True,0.1223021582733813,0.02966181914962917,0.04160792731631332,0.05667729365922777,False,17.789404839764554,13.300622166318693,7.629008613938959,7.7913957105107885,12.6,Low,17.4,False,Low
SUP052,Şener Zorlu Makine İmalat Ltd. Şti.,Makine İmalat,Tekirdağ,Small,1987.0,25.0,8788925540,61449101.78,4159439.85,11,1.0,439.1,398.93,401.96,367.06,8613,435.0,2021-10-08,,90.0,False,0.09,0.33,False,True,False,True,2025-Q2,True,0.09090909090909091,0.07336547171741427,0.001741502253560005,0.050505050505050504,False,13.223140495867769,48.47627953213468,0.013350163359284269,6.8883593724312755,17.8,Low,14.0,False,Low
SUP057,Karadeniz Sezgin Çelik Grup A.Ş.,Metal ve Çelik,Kocaeli,Large,1978.0,2770.0,1104328985,1693581870.75,106381521.35,199,49.0,1685.84,1548.14,1772.27,1773.71,117264,8777.0,2022-11-13,,90.0,True,0.03,0.32,False,,True,True,2025-Q2,True,0.24623115577889448,0.06263890382871344,0.04454053090061316,0.07484820575794787,False,35.81544084056647,39.842811741796474,8.742322558749379,10.449909562170637,26.2,Low,8.7,False,Low
SUP016,Demir Kimya Tic.,Kimya,Çorum,Micro,2000.0,5.0,4369957773,3598737.6,965340.6,21,7.0,145.08,124.53,149.74,128.94,2468,100.0,2024-07-04,2025-10-31,45.0,False,0.14,0.23,False,False,False,False,2025-Q2,False,0.3333333333333333,0.08915510368412585,0.0004041752954674816,0.04051863857374392,False,48.48484848484848,61.18484395090794,0.0007051633270458614,5.427287176191344,33.1,Medium,15.2,False,Low
SUP019,Akar Kimya San. Tic. Ltd. Şti.,Kimya,Manisa,Medium,1984.0,230.0,4166587605,664073593.28,30705425.64,147,6.0,696.13,790.37,724.51,716.46,103134,365.0,,2025-12-02,45.0,False,0.14,0.72,False,True,False,True,2025-Q2,True,0.04081632653061224,0.0557328088919806,0.01285595413732913,0.0035390850737875,False,5.936920222634508,34.284319145473354,0.7283106079684666,0.016955835985518346,10.8,Low,29.7,False,Medium
SUP014,Akdeniz Ergül İnşaat Malzemeleri San. ve Tic. A.Ş.,İnşaat Malzemeleri,İstanbul,Large,1951.0,2953.0,4654145862,5908947316.98,185790252.91,243,1.0,921.32,946.44,915.14,966.58,390444,52928.0,2018-05-03,2025-06-15,60.0,False,0.13,0.14,False,True,False,,2025-Q2,True,0.00411522633744856,0.025299963478065318,0.07778791274797453,0.1355584923830306,False,0.5985783763561542,9.789905519830233,26.664950121879695,19.332190047275756,12.2,Low,11.8,False,Low
SUP066,Hançer Gülen Mobilya Tic.,Mobilya,Diyarbakır,Micro,2018.0,7.0,1784473642,7346011.3,1563879.89,10,6.0,140.42,146.82,134.71,171.66,1443,82.0,2020-02-11,2026-03-17,90.0,False,0.25,0.37,False,,False,,2025-Q2,True,0.6,0.10966752217566052,0.000654775751290687,0.05682605682605683,False,87.27272727272727,77.69462659397958,0.0018745941031231015,7.8131606575582015,51.1,High,28.5,True,Medium
SUP078,Seven Akar Yapı San. ve Tic. A.Ş.,İnşaat Malzemeleri,Adana,Medium,1979.0,194.0,2088398224,781615470.97,100448649.93,120,2.0,1086.69,1081.66,1128.54,1070.94,81039,2725.0,2024-09-26,2026-05-30,60.0,False,0.05,0.24,False,True,False,True,2025-Q2,True,0.016666666666666666,0.023130332473799416,0.0420565163888967,0.03362578511580844,False,2.4242424242424243,8.043639651137958,7.794397528266664,4.41882121169671,5.5,Low,8.0,False,Low
SUP054,Öcalan Makine İmalat San. Tic. Ltd. Şti.,Makine İmalat,Kayseri,Medium,1984.0,69.0,5188805923,703410436.07,54807914.38,136,39.0,162.29,150.73,172.88,,84059,6664.0,2019-06-10,2025-11-02,,True,0.05,0.65,True,True,False,True,2025-Q2,True,0.2867647058823529,0.06840011924717374,0.022947346240791006,0.07927765022186797,True,41.71122994652406,44.47982781856706,2.3204860524831994,11.097963958037703,28.0,Medium,60.1,False,High
SUP051,Çamurcuoğlu Sakarya Plastik San. ve Tic. A.Ş.,Plastik ve Kauçuk,Gaziantep,Medium,2004.0,165.0,1054119980,973875757.79,8942774.64,120,31.0,415.55,424.09,415.42,411.01,100824,25088.0,2019-09-25,2025-10-09,90.0,False,0.21,0.59,False,True,,True,2025-Q2,True,0.25833333333333336,0.01313659080643204,0.003744221037032009,0.2488296437356185,True,37.57575757575758,0.0,0.06176412779058802,35.90444152415813,18.6,Low,31.7,False,Medium
SUP044,Ertaş Plastik Ltd. Şti.,Plastik ve Kauçuk,İstanbul,Small,2011.0,31.0,8661565458,44281395.89,6506810.03,43,6.0,317.67,,333.26,324.08,9371,306.0,2023-03-09,2025-12-16,45.0,False,0.17,0.36,False,True,False,True,2025-Q2,True,0.13953488372093023,0.02411023477558368,0.002724314989368543,0.03265393234446697,True,20.29598308668076,8.832331341519582,0.032691589798195655,4.276633299480278,10.0,Low,21.6,False,Low
SUP072,Erdoğan Akçay Yapı Ltd. Şti.,İnşaat Malzemeleri,Eskişehir,Small,2015.0,43.0,7527858547,46933966.84,9467482.16,17,7.0,261.46,268.9,310.75,318.22,7011,24.0,2017-09-10,2025-03-06,90.0,False,0.08,0.37,False,True,,False,2025-Q2,True,0.4117647058823529,0.09933259591373977,0.003963909110785469,0.0034231921266581087,False,59.893048128342244,69.37637849042704,0.06922642080883643,0.0,38.3,High,14.4,True,Low
SUP077,Çetin Ambalaj Tic.,Ambalaj,Tekirdağ,Small,2017.0,29.0,2459332728,37175125.57,6844731.54,57,7.0,398.13,359.85,402.91,353.64,4796,1040.0,2024-09-25,,90.0,False,0.16,0.66,False,True,False,False,2025-Q2,True,0.12280701754385964,0.0672821172775652,0.002865798240097941,0.21684737281067556,True,17.862838915470494,43.579984169200195,0.036176907827197326,31.22524271456796,21.8,Low,29.6,False,Medium
SUP021,Arslan Çorlu Kauçuk Tic.,Plastik ve Kauçuk,Çorum,Small,2011.0,26.0,2708053107,22212953.85,3155855.41,12,7.0,238.53,271.1,274.58,253.64,1735,120.0,2020-07-27,2026-05-03,30.0,,0.35,0.7,True,True,False,True,2025-Q2,True,0.5833333333333334,0.06433964106627992,0.0013213147699261798,0.069164265129683,False,84.84848484848484,41.21168017321955,0.007678885281461626,9.61831482382403,41.4,High,86.6,False,High
SUP007,Şensoy Elektronik Tic.,Elektronik,Bursa,Small,2002.0,41.0,4829973768,,5553341.86,22,2.0,140.95,133.53,117.75,127.72,1703,121.0,2020-01-28,,45.0,True,0.11,0.23,False,False,False,True,2025-Q2,True,0.09090909090909091,0.07532690035858373,0.0023251105227496223,0.07105108631826189,False,13.223140495867769,50.05497004827092,0.023808702739712962,9.894368124736513,18.6,Low,12.7,False,Low
SUP004,Şafak Türk Plastik Ltd. Şti.,Plastik ve Kauçuk,Gaziantep,Small,1988.0,17.0,3269166979,32196475.69,5373796.94,37,5.0,113.58,119.88,105.03,111.69,2675,336.0,2018-03-04,2025-12-12,60.0,False,0.24,0.24,False,True,False,True,2025-Q2,True,0.13513513513513514,0.05430960536424618,0.002249937447991671,0.12560747663551403,False,19.65601965601966,33.13882862667154,0.022293137119873623,17.876296525853597,17.9,Low,23.9,False,Low
SUP082,Gülen Elektrik Ltd. Şti.,Elektronik,Adana,Small,2018.0,24.0,7440892884,22612201.76,8942774.64,54,7.0,345.67,311.84,345.84,363.69,15574,1104.0,2018-05-14,2024-10-27,90.0,True,0.08,0.33,False,True,False,True,2025-Q2,False,0.12962962962962962,0.06339129394957031,0.003744221037032009,0.07088737639655837,True,18.855218855218855,40.448386231380326,0.06176412779058802,9.870416377452809,18.2,Low,13.2,False,Low
SUP050,İnönü Kimyasal Ürünler Ltd. Şti.,Kimya,Adana,Small,,22.0,3921277997,80120608.17,4018216.15,53,21.0,113.14,99.77,90.15,98.64,5860,219.0,2021-03-04,2025-10-03,90.0,False,0.15,0.7,False,True,False,True,2025-Q2,True,0.39622641509433965,0.09461754008604974,0.0016823737649472696,0.03737201365187713,False,57.63293310463122,65.58138245438005,0.012458026286893535,4.966917003504736,37.3,High,29.9,True,Medium
SUP085,Şafak Nakliyat Ltd. Şti.,Lojistik,Sakarya,Small,1987.0,,4204899647,42368015.62,10258015.31,50,18.0,138.8,131.7,143.83,131.6,5826,1132.0,2024-04-28,2024-12-27,45.0,False,0.15,0.43,False,True,False,True,2025-Q2,True,0.36,0.0435666260757614,0.004294894847299699,0.1943014074836938,False,52.36363636363636,24.492151831095192,0.08127243067130531,27.926632232321136,28.7,Medium,22.0,True,Low
SUP076,İhsanoğlu Nakliyat Ltd. Şti.,Lojistik,Sakarya,Micro,2012.0,7.0,9516122752,1570144.23,145138.8,21,6.0,44.42,36.8,34.13,41.6,2489,267.0,2018-12-11,2026-03-25,45.0,True,0.13,0.52,False,True,True,True,2025-Q2,True,0.2857142857142857,0.11814328649901415,6.076768901442217e-05,0.10727199678585778,False,41.55844155844156,84.51649534486427,1.5624242934874264e-06,15.193705421328108,38.0,High,22.9,False,Low
SUP065,İhsanoğlu Lojistik Ltd. Şti.,Lojistik,Trabzon,Small,1999.0,32.0,9414384245,,11491395.05,50,6.0,94.8,88.01,86.6,96.15,11022,464.0,2023-11-22,,30.0,False,0.15,0.24,False,False,True,False,2025-Q2,True,0.12,0.05234488508782572,0.004811294572783229,0.04209762293594629,False,17.454545454545453,31.557488779713754,0.10199480245103044,5.658302095842237,14.9,Low,16.4,True,Low
SUP046,Gül Demir Taşimacilik Ltd. Şti.,Lojistik,Eskişehir,Micro,2022.0,5.0,1244550220,5953950.04,1620231.35,15,3.0,163.01,170.82,183.07,175.85,981,29.0,2016-11-20,,90.0,False,0.15,0.17,True,True,False,True,2025-Q2,True,0.2,0.048760493158580644,0.0006783693595938331,0.029561671763506627,False,29.090909090909093,28.672527570296225,0.0020132021895375584,3.824216957209609,17.9,Low,54.3,True,High
SUP067,Akçay Fırat Karton Ltd. Şti.,Ambalaj,Ankara,Micro,2017.0,2.0,6371473217,,8942774.64,18,4.0,96.82,104.76,107.22,105.78,3991,670.0,2023-01-17,,30.0,,0.14,0.67,False,False,False,False,2025-Q2,True,0.2222222222222222,0.044966651887058416,0.003744221037032009,0.1678777248809822,True,32.32323232323232,25.618987355084847,0.06176412779058802,24.060688363927202,21.3,Low,28.2,False,Medium
SUP015,Türk Gül Kimya Tic.,Kimya,Sakarya,Micro,2008.0,1.0,7088356159,3021930.44,232155.21,10,3.0,183.81,195.6,,227.5,4910,1033.0,2021-03-11,2026-05-29,60.0,False,0.15,0.37,False,True,True,True,2025-Q2,True,0.3,0.11172929334323739,9.72003048416955e-05,0.2103869653767821,True,43.63636363636363,79.35407956635795,2.6924000169235965e-05,30.28004620725659,39.7,High,20.2,False,Low
SUP003,Korutürk Gıda San. ve Tic. A.Ş.,Gıda ve İçecek,Sakarya,Medium,2010.0,106.0,6030564132,340280039.84,51498423.61,92,27.0,280.73,311.26,301.29,327.13,60293,12469.0,2018-06-08,2026-02-17,60.0,True,0.09,0.37,False,True,False,True,2025-Q2,True,0.29347826086956524,0.06365834242710058,0.021561706384960168,0.2068067603204352,False,42.687747035573125,40.66332491942472,2.048707303289893,29.75624065020086,30.1,Medium,15.2,True,Low
SUP037,Zengin Grup A.Ş.,Mobilya,Ankara,Large,1994.0,1459.0,1640909745,5832194587.22,249970806.44,266,5.0,,5122.66,4998.75,4914.44,721770,94917.0,2021-02-28,,45.0,True,0.01,0.11,False,True,False,True,2025-Q2,True,0.018796992481203006,0.02089720069866012,0.10465945859019257,0.13150588137495323,True,2.734107997265892,6.246264064436572,48.269590410931194,18.739268655007184,17.4,Low,0.9,False,Low
SUP022,Sakarya Kısakürek İplik Ltd. Şti.,Tekstil,Manisa,Micro,2009.0,2.0,1496631931,4998830.08,461628.32,22,11.0,60.02,,52.7,45.74,1464,46.0,2020-08-26,,,False,0.21,0.58,True,True,True,False,2025-Q2,True,0.5,0.1351903874000319,0.00019327765001509015,0.031420765027322405,True,72.72727272727273,98.23715586504932,0.00014990866183749556,4.096213495772464,50.6,High,71.4,False,High
SUP018,Şener Mansız Otomotiv Tic.,Otomotiv Yan Sanayi,Denizli,Micro,2019.0,6.0,8986872771,8139043.63,1962000.46,32,9.0,53.5,57.07,71.6,67.77,3854,503.0,2021-09-05,2026-06-16,60.0,False,0.3,1.1,False,True,True,False,2025-Q2,True,0.28125,0.13738061590958955,0.0008214635493709006,0.1305137519460301,False,40.909090909090914,100.0,0.0029589637464595923,18.59411414569572,42.1,High,54.2,False,High
SUP062,Ülker Mobilya Tic.,Mobilya,Van,Micro,2002.0,3.0,9565431027,1138716.95,350200.19,24,12.0,15.82,14.68,17.44,15.34,4123,494.0,2018-10-31,2024-12-18,90.0,False,0.2,0.4,False,,False,True,2025-Q3,True,0.5,0.07438528790571762,0.00014699418493518927,0.11981566820276497,False,57.407407407407405,35.95220061842303,8.997571164300051e-05,32.33849999021,33.9,High,25.6,True,Medium
SUP012,Sama İcecek Tic.,Gıda ve İçecek,İzmir,Micro,2002.0,7.0,5005242782,7552958.5,801568.29,13,5.0,163.72,173.74,170.14,173.36,1119,209.0,2020-05-09,2026-04-26,90.0,False,0.26,0.45,False,False,True,True,2025-Q3,True,0.38461538461538464,0.027237909874149414,0.0003364529227081328,0.1867739052725648,False,44.15954415954416,12.297934396049822,0.000530620706326316,50.955952504528845,26.2,Medium,32.4,False,Medium
SUP052,Şener Zorlu Makine İmalat Ltd. Şti.,Makine İmalat,Tekirdağ,Small,1987.0,25.0,8788925540,61449101.78,3966825.83,10,1.0,449.41,425.88,424.29,343.13,9000,368.0,2021-10-08,2026-06-25,90.0,False,0.1,0.35,False,True,False,True,2025-Q3,True,0.1,0.11316238386912492,0.0016650485816718308,0.04088888888888889,False,11.481481481481481,55.40702057966871,0.013323667410750152,10.393245301792263,19.4,Low,15.2,False,Low
SUP003,Koruturk Gida San. ve Tic. A.Ş.,Gıda ve İçecek,Sakarya,Medium,2010.0,106.0,6030564132,340280039.84,50075296.56,98,29.0,295.51,323.15,310.23,328.51,62054,11991.0,2018-06-08,2026-02-17,60.0,,0.08,0.29,False,True,False,True,2025-Q3,True,0.29591836734693877,0.04682067626808773,0.02101877044448516,0.19323492442066587,False,33.97581254724112,22.122785511685716,2.125381979965709,52.75241134884525,25.9,Medium,11.7,False,Low
SUP041,Demir Mobilya San. Tic. Ltd. Şti.,Mobilya,Sakarya,Medium,1982.0,166.0,2390053293,433476962.86,28137740.46,80,23.0,75.85,90.88,91.96,93.94,46526,8266.0,2017-06-29,,45.0,,0.24,0.31,False,True,False,True,2025-Q3,True,0.2875,0.09417538220653124,0.011810628157670611,0.1776641017925461,False,33.00925925925925,45.88107002116859,0.6710612857080653,48.42301046295111,30.5,Medium,26.4,False,Medium
SUP007,Şensoy Elektronik Tic.,Elektronik,Bursa,Small,2002.0,41.0,4829973768,62947784.66,5483894.61,20,2.0,148.87,128.94,122.71,123.08,1841,100.0,2020-01-28,2026-03-20,45.0,True,0.14,0.19,False,False,False,False,2025-Q3,True,0.1,0.09408082761125817,0.0023018280443178165,0.054318305268875614,False,11.481481481481481,45.83363112504079,0.025476093187820695,14.127237304729654,17.6,Low,13.9,False,Low
